COD_DPTO,NOM_DPTO,COD_MPIO,NOM_MPIO,COD_CPOB,NOM_CPOB,TIPO,Latitud,Longitud
76,VALLE DEL CAUCA,76497,OBANDO,76497003,JUAN D�AZ,CP,4.650504878,-76.02188299
76,VALLE DEL CAUCA,76497,OBANDO,76497005,PUERTO MOLINA,CP,4.622293047,-76.02854753
76,VALLE DEL CAUCA,76497,OBANDO,76497006,PUERTO SAMARIA,CP,4.551820996,-75.87681312
76,VALLE DEL CAUCA,76497,OBANDO,76497007,SAN ISIDRO,CP,4.561910811,-75.89854329
76,VALLE DEL CAUCA,76497,OBANDO,76497008,VILLA RODAS,CP,4.614579917,-75.88351749
76,VALLE DEL CAUCA,76520,PALMIRA,76520000,PALMIRA,CM,3.532357718,-76.29856028
76,VALLE DEL CAUCA,76520,PALMIRA,76520001,AGUACLARA,CP,3.503636164,-76.23654548
76,VALLE DEL CAUCA,76520,PALMIRA,76520002,AMAIME,CP,3.60639639,-76.27360307
76,VALLE DEL CAUCA,76520,PALMIRA,76520004,BARRANCAS,CP,3.542337578,-76.24211924
76,VALLE DEL CAUCA,76520,PALMIRA,76520005,BOLO ALIZAL,CP,3.463672492,-76.34421878
76,VALLE DEL CAUCA,76520,PALMIRA,76520006,BOLO LA ITALIA,CP,3.468043048,-76.32358645
76,VALLE DEL CAUCA,76520,PALMIRA,76520007,BOLO SAN ISIDRO,CP,3.461761122,-76.33460666
76,VALLE DEL CAUCA,76520,PALMIRA,76520008,BOYAC�,CP,3.602631583,-76.24963729
76,VALLE DEL CAUCA,76520,PALMIRA,76520009,CALUCE - PLAN DE VIVIENDA LOS GUAYABOS,CP,3.546240826,-76.19038784
76,VALLE DEL CAUCA,76520,PALMIRA,76520010,CAUCASECO,CP,3.489157119,-76.47264546
76,VALLE DEL CAUCA,76520,PALMIRA,76520011,COMBIA,CP,3.687787067,-76.03413316
76,VALLE DEL CAUCA,76520,PALMIRA,76520013,CHONTADURO,CP,3.491777062,-76.20760031
76,VALLE DEL CAUCA,76520,PALMIRA,76520014,GUANABANAL,CP,3.484127435,-76.42475025
76,VALLE DEL CAUCA,76520,PALMIRA,76520015,GUAYABAL,CP,3.545067429,-76.26682806
76,VALLE DEL CAUCA,76520,PALMIRA,76520016,JUANCHITO,CP,3.458385379,-76.46443453
76,VALLE DEL CAUCA,76520,PALMIRA,76520017,LA ACEQUIA,CP,3.636814331,-76.39682194
76,VALLE DEL CAUCA,76520,PALMIRA,76520018,LA HERRADURA,CP,3.537441966,-76.35122617
76,VALLE DEL CAUCA,76520,PALMIRA,76520019,LA QUISQUINA,CP,3.572748364,-76.18541831
76,VALLE DEL CAUCA,76520,PALMIRA,76520020,LA TORRE,CP,3.619497397,-76.41548624
76,VALLE DEL CAUCA,76520,PALMIRA,76520022,MATAPALO,CP,3.58493819,-76.4261846
76,VALLE DEL CAUCA,76520,PALMIRA,76520023,OBANDO,CP,3.575532242,-76.40472301
76,VALLE DEL CAUCA,76520,PALMIRA,76520024,PALMASECA,CP,3.511006892,-76.43518603
76,VALLE DEL CAUCA,76520,PALMIRA,76520025,POTRERILLO,CP,3.554432342,-76.19900933
76,VALLE DEL CAUCA,76520,PALMIRA,76520026,ROZO,CP,3.612497722,-76.38613913
76,VALLE DEL CAUCA,76520,PALMIRA,76520027,TABLONES,CP,3.594745695,-76.19865607
76,VALLE DEL CAUCA,76520,PALMIRA,76520028,TENJO,CP,3.520515347,-76.17071408
76,VALLE DEL CAUCA,76520,PALMIRA,76520029,TIENDA NUEVA,CP,3.571234088,-76.22093506
76,VALLE DEL CAUCA,76520,PALMIRA,76520032,LA BUITRERA,CP,3.484419498,-76.20897092
76,VALLE DEL CAUCA,76520,PALMIRA,76520033,LA PAMPA,CP,3.585439674,-76.26043856
76,VALLE DEL CAUCA,76520,PALMIRA,76520035,LA BOLSA,CP,3.557006522,-76.23469258
76,VALLE DEL CAUCA,76520,PALMIRA,76520038,LA DOLORES,CP,3.497679995,-76.47614747
76,VALLE DEL CAUCA,76520,PALMIRA,76520039,LA CASCADA,CP,3.56445291,-76.22753576
76,VALLE DEL CAUCA,76520,PALMIRA,76520041,BOLO BARRIO NUEVO,CP,3.477571734,-76.39483095
76,VALLE DEL CAUCA,76520,PALMIRA,76520043,BOLOMADRE VIEJA,CP,3.473932741,-76.29689428
76,VALLE DEL CAUCA,76520,PALMIRA,76520044,LA UNION,CP,3.505476684,-76.4181751
76,VALLE DEL CAUCA,76520,PALMIRA,76520045,PILES,CP,3.545992942,-76.47891403
76,VALLE DEL CAUCA,76520,PALMIRA,76520047,SAN ANTONIO DE LAS PALMAS,CP,3.594873353,-76.42063097
76,VALLE DEL CAUCA,76520,PALMIRA,76520048,TRES TUSAS,CP,3.561200388,-76.21831124
76,VALLE DEL CAUCA,76520,PALMIRA,76520049,BOLO ITALIA 1,CP,3.468017134,-76.31761927
76,VALLE DEL CAUCA,76520,PALMIRA,76520050,BOLO ITALIA 2,CP,3.47761102,-76.3170219
76,VALLE DEL CAUCA,76520,PALMIRA,76520051,CONDOMINIO CAMPESTRE LA GONZALEZ,CP,3.483669041,-76.22029733
76,VALLE DEL CAUCA,76520,PALMIRA,76520052,LA BUITRERA 1,CP,3.478449761,-76.20669434
76,VALLE DEL CAUCA,76520,PALMIRA,76520053,PUEBLO NUEVO,CP,3.499668921,-76.23163963
76,VALLE DEL CAUCA,76563,PRADERA,76563000,PRADERA,CM,3.419847001,-76.24183218
76,VALLE DEL CAUCA,76563,PRADERA,76563011,LA GRANJA,CP,3.399726322,-76.23826362
76,VALLE DEL CAUCA,76563,PRADERA,76563013,LA TUPIA,CP,3.402597785,-76.30939647
76,VALLE DEL CAUCA,76563,PRADERA,76563014,LOMITAS,CP,3.40838273,-76.20371387
76,VALLE DEL CAUCA,76563,PRADERA,76563018,POTRERITO,CP,3.419294015,-76.18913078
76,VALLE DEL CAUCA,76563,PRADERA,76563024,EL RECREO,CP,3.398591912,-76.20297168
76,VALLE DEL CAUCA,76563,PRADERA,76563025,LA FERIA,CP,3.42514948,-76.15429615
76,VALLE DEL CAUCA,76563,PRADERA,76563028,LA CRUZ,CP,3.403935983,-76.29820867
76,VALLE DEL CAUCA,76606,RESTREPO,76606000,RESTREPO,CM,3.821350676,-76.5233292
76,VALLE DEL CAUCA,76606,RESTREPO,76606008,SAN SALVADOR,CP,3.792875767,-76.59575575
76,VALLE DEL CAUCA,76606,RESTREPO,76606016,BARRIO LA INDEPENDENCIA,CP,3.839251201,-76.52193935
76,VALLE DEL CAUCA,76616,RIOFR�O,76616000,RIOFR�O,CM,4.156907647,-76.28831313
76,VALLE DEL CAUCA,76616,RIOFR�O,76616002,FENICIA,CP,4.070385807,-76.38875878
76,VALLE DEL CAUCA,76616,RIOFR�O,76616003,PALMA - LA CUCHILLA,CP,4.112415767,-76.35244995
76,VALLE DEL CAUCA,76616,RIOFR�O,76616005,LA ZULIA,CP,4.093721234,-76.41618582
76,VALLE DEL CAUCA,76616,RIOFR�O,76616006,MADRIGAL,CP,4.178942554,-76.25896352
76,VALLE DEL CAUCA,76616,RIOFR�O,76616007,PORTUGAL DE PIEDRAS,CP,4.051941435,-76.35856135
76,VALLE DEL CAUCA,76616,RIOFR�O,76616009,SAL�NICA,CP,4.126888646,-76.37108608
76,VALLE DEL CAUCA,76616,RIOFR�O,76616010,EL JAGUAL,CP,4.141466256,-76.2770402
76,VALLE DEL CAUCA,76616,RIOFR�O,76616013,PUERTO FENICIA,CP,4.080696924,-76.36970107
76,VALLE DEL CAUCA,76616,RIOFR�O,76616014,LOS ALPES,CP,4.097043723,-76.39882961
76,VALLE DEL CAUCA,76616,RIOFR�O,76616015,LA SULTANA,CP,4.117166139,-76.29764255
76,VALLE DEL CAUCA,76616,RIOFR�O,76616016,LAS BRISAS,CP,4.12125554,-76.38916401
76,VALLE DEL CAUCA,76616,RIOFR�O,76616017,LOS ESTRECHOS,CP,4.095941464,-76.31316167
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622000,ROLDANILLO,CM,4.413601008,-76.15227903
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622001,CAJAMARCA,CP,4.480126827,-76.21461403
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622002,EL RETIRO,CP,4.395739593,-76.23698274
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622003,HIGUERONCITO,CP,4.496026146,-76.10213295
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622007,MORELIA,CP,4.478040994,-76.11689062
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622009,SANTA RITA,CP,4.446829339,-76.13910017
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622020,PALMAR GUAYABAL,CP,4.406835597,-76.1151307
76,VALLE DEL CAUCA,76622,ROLDANILLO,76622022,TIERRA BLANCA,CP,4.413161439,-76.1331406
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670000,SAN PEDRO,CM,3.995073116,-76.22869188
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670002,BUENOS AIRES,CP,3.929601386,-76.17379012
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670007,PRESIDENTE,CP,3.960310675,-76.26299524
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670008,SAN JOS�,CP,4.029064134,-76.26828916
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670009,TODOS LOS SANTOS,CP,3.982289283,-76.23712869
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670010,GUAYABAL,CP,4.005265746,-76.23193577
76,VALLE DEL CAUCA,76670,SAN PEDRO,76670011,MONTE GRANDE,CP,3.991305676,-76.23819727
76,VALLE DEL CAUCA,76736,SEVILLA,76736000,SEVILLA,CM,4.267033273,-75.93094058
76,VALLE DEL CAUCA,76736,SEVILLA,76736004,COROZAL,CP,4.399326352,-75.91845909
76,VALLE DEL CAUCA,76736,SEVILLA,76736005,CUMBARCO,CP,4.195352687,-75.83270439
76,VALLE DEL CAUCA,76736,SEVILLA,76736008,LA CUCHILLA,CP,4.358745057,-75.93120581
76,VALLE DEL CAUCA,76736,SEVILLA,76736014,SAN ANTONIO,CP,4.215608617,-75.9401205
76,VALLE DEL CAUCA,76736,SEVILLA,76736018,QUEBRADANUEVA,CP,4.373213387,-75.94868386
76,VALLE DEL CAUCA,76736,SEVILLA,76736030,BUENOS AIRES,CP,4.408326237,-75.89124392
76,VALLE DEL CAUCA,76823,TORO,76823000,TORO,CM,4.608085092,-76.07685901
76,VALLE DEL CAUCA,76823,TORO,76823001,BOH�O,CP,4.617131153,-76.06052094
76,VALLE DEL CAUCA,76823,TORO,76823006,SAN ANTONIO,CP,4.59361817,-76.0624066
76,VALLE DEL CAUCA,76823,TORO,76823007,SAN FRANCISCO,CP,4.68388682,-76.03577077
76,VALLE DEL CAUCA,76823,TORO,76823008,LA QUIEBRA,CP,4.625674767,-76.10712646
76,VALLE DEL CAUCA,76828,TRUJILLO,76828000,TRUJILLO,CM,4.212036912,-76.31881838
76,VALLE DEL CAUCA,76828,TRUJILLO,76828002,ANDIN�POLIS,CP,4.166873154,-76.38632345
76,VALLE DEL CAUCA,76828,TRUJILLO,76828003,CRISTALES,CP,4.300262676,-76.38112488
76,VALLE DEL CAUCA,76828,TRUJILLO,76828006,HUASAN�,CP,4.245208782,-76.24434251
76,VALLE DEL CAUCA,76828,TRUJILLO,76828007,ROBLEDO,CP,4.253448367,-76.22645264
76,VALLE DEL CAUCA,76828,TRUJILLO,76828008,SAN ISIDRO,CP,4.286018378,-76.30613696
76,VALLE DEL CAUCA,76828,TRUJILLO,76828010,VENECIA,CP,4.194088036,-76.38989797
76,VALLE DEL CAUCA,76828,TRUJILLO,76828013,LA SONORA,CP,4.231675195,-76.38980681
76,VALLE DEL CAUCA,76834,TULU�,76834000,TULU�,CM,4.085274824,-76.1976614
76,VALLE DEL CAUCA,76834,TULU�,76834001,AGUACLARA,CP,4.111327147,-76.19737316
76,VALLE DEL CAUCA,76834,TULU�,76834003,BARRAG�N,CP,4.03260443,-75.88530632
76,VALLE DEL CAUCA,76834,TULU�,76834004,BOCAS DE TULU�,CP,4.156006324,-76.23202537
76,VALLE DEL CAUCA,76834,TULU�,76834005,EL PICACHO,CP,4.04937026,-76.14927324
76,VALLE DEL CAUCA,76834,TULU�,76834007,PUERTO FRAZADAS,CP,4.05255473,-75.99784799
76,VALLE DEL CAUCA,76834,TULU�,76834009,LA IBERIA,CP,4.062737911,-76.10719879
76,VALLE DEL CAUCA,76834,TULU�,76834010,LA MARINA,CP,4.04509608,-76.11204699
76,VALLE DEL CAUCA,76834,TULU�,76834011,LA MORALIA,CP,4.03853069,-76.08899628
76,VALLE DEL CAUCA,76834,TULU�,76834012,LA PALMERA,CP,4.124667669,-76.24396871
76,VALLE DEL CAUCA,76834,TULU�,76834015,MONTELORO,CP,3.964726589,-76.06033237
76,VALLE DEL CAUCA,76834,TULU�,76834016,NARI�O,CP,4.092446331,-76.2337201
76,VALLE DEL CAUCA,76834,TULU�,76834021,SANTA LUC�A,CP,3.93112999,-75.93910492
76,VALLE DEL CAUCA,76834,TULU�,76834023,TRES ESQUINAS,CP,4.113552787,-76.22128405
76,VALLE DEL CAUCA,76834,TULU�,76834025,CAMPOALEGRE,CP,4.070647477,-76.21660855
76,VALLE DEL CAUCA,76834,TULU�,76834026,LA RIVERA,CP,4.070964464,-76.17683099
76,VALLE DEL CAUCA,76834,TULU�,76834029,CIENEGUETA,CP,4.057013525,-76.17914102
76,VALLE DEL CAUCA,76834,TULU�,76834030,GATO NEGRO,CP,4.127610045,-76.21880351
76,VALLE DEL CAUCA,76834,TULU�,76834032,PALOMESTIZO,CP,4.085123391,-76.23150161
76,VALLE DEL CAUCA,76834,TULU�,76834033,LA COLINA,CP,4.095670332,-76.17020694
76,VALLE DEL CAUCA,76845,ULLOA,76845000,ULLOA,CM,4.702513848,-75.73774771
76,VALLE DEL CAUCA,76845,ULLOA,76845002,MOCTEZUMA,CP,4.710046015,-75.76545373
76,VALLE DEL CAUCA,76845,ULLOA,76845005,DINAMARCA,CP,4.704587555,-75.79550143
76,VALLE DEL CAUCA,76863,VERSALLES,76863000,VERSALLES,CM,4.575018682,-76.19920318
76,VALLE DEL CAUCA,76863,VERSALLES,76863001,CAMPOALEGRE,CP,4.618468051,-76.15228137
76,VALLE DEL CAUCA,76863,VERSALLES,76863002,EL BALSAL,CP,4.666971498,-76.22993023
76,VALLE DEL CAUCA,76863,VERSALLES,76863007,LA FLORIDA,CP,4.648883601,-76.13830418
76,VALLE DEL CAUCA,76863,VERSALLES,76863012,PUERTO NUEVO,CP,4.587025749,-76.27301963
76,VALLE DEL CAUCA,76863,VERSALLES,76863014,MURRAPAL,CP,4.654827677,-76.15874784
76,VALLE DEL CAUCA,76863,VERSALLES,76863017,LA PLAYA,CP,4.550728585,-76.16744577
76,VALLE DEL CAUCA,76863,VERSALLES,76863019,LA CABA�A,CP,4.535018211,-76.20015162
76,VALLE DEL CAUCA,76869,VIJES,76869000,VIJES,CM,3.698685537,-76.44180436
76,VALLE DEL CAUCA,76869,VIJES,76869001,CACHIMBAL,CP,3.779697551,-76.46740252
76,VALLE DEL CAUCA,76869,VIJES,76869003,EL PORVENIR,CP,3.807837382,-76.46890789
76,VALLE DEL CAUCA,76869,VIJES,76869004,LA FRESNEDA,CP,3.759631966,-76.4743627
76,VALLE DEL CAUCA,76869,VIJES,76869007,LA RIVERA,CP,3.746238127,-76.484024
76,VALLE DEL CAUCA,76869,VIJES,76869008,EL TAMBOR,CP,3.76317129,-76.4856548
76,VALLE DEL CAUCA,76869,VIJES,76869010,VIDAL,CP,3.7328829,-76.40858366
76,VALLE DEL CAUCA,76890,YOTOCO,76890000,YOTOCO,CM,3.86122158,-76.38246986
76,VALLE DEL CAUCA,76890,YOTOCO,76890001,EL CANEY,CP,3.932215999,-76.42699359
76,VALLE DEL CAUCA,76890,YOTOCO,76890003,JIGUALES,CP,3.903328197,-76.44002438
76,VALLE DEL CAUCA,76890,YOTOCO,76890004,RAYITO,CP,3.998773759,-76.3689013
76,VALLE DEL CAUCA,76890,YOTOCO,76890005,LAS DELICIAS,CP,3.948838547,-76.40219989
76,VALLE DEL CAUCA,76890,YOTOCO,76890006,MEDIACANOA,CP,3.898602523,-76.37341148
76,VALLE DEL CAUCA,76890,YOTOCO,76890007,MIRAVALLE,CP,3.97647051,-76.38281847
76,VALLE DEL CAUCA,76890,YOTOCO,76890008,PUENTETIERRA,CP,3.874460412,-76.45911701
76,VALLE DEL CAUCA,76890,YOTOCO,76890009,SAN ANTONIO DE PIEDRAS,CP,4.055659846,-76.32284659
76,VALLE DEL CAUCA,76890,YOTOCO,76890011,CAMPOALEGRE,CP,3.996648216,-76.36231281
76,VALLE DEL CAUCA,76890,YOTOCO,76890013,LOS PLANES,CP,3.91865484,-76.37893144
76,VALLE DEL CAUCA,76890,YOTOCO,76890014,PUNTA BRAVA,CP,3.891741181,-76.35136558
76,VALLE DEL CAUCA,76892,YUMBO,76892000,YUMBO,CM,3.529032994,-76.49972038
76,VALLE DEL CAUCA,76892,YUMBO,76892002,DAPA LA VEGA,CP,3.558493845,-76.5686792
76,VALLE DEL CAUCA,76892,YUMBO,76892004,MONTA�ITAS,CP,3.662565366,-76.52601126
76,VALLE DEL CAUCA,76892,YUMBO,76892005,MULAL�,CP,3.636392169,-76.48214901
76,VALLE DEL CAUCA,76892,YUMBO,76892008,SAN MARCOS,CP,3.654550524,-76.4581204
76,VALLE DEL CAUCA,76892,YUMBO,76892009,SANTA IN�S,CP,3.626241267,-76.53864319
76,VALLE DEL CAUCA,76892,YUMBO,76892013,DAPA EL RINC�N,CP,3.564319068,-76.56758739
76,VALLE DEL CAUCA,76892,YUMBO,76892014,EL PEDREGAL,CP,3.504837182,-76.54300117
76,VALLE DEL CAUCA,76892,YUMBO,76892015,MIRAVALLE NORTE,CP,3.693333388,-76.4739108
76,VALLE DEL CAUCA,76892,YUMBO,76892017,ARROYOHONDO,CP,3.512128923,-76.51937622
76,VALLE DEL CAUCA,76892,YUMBO,76892018,EL CHOCHO,CP,3.623490013,-76.51999554
76,VALLE DEL CAUCA,76892,YUMBO,76892019,MANGA VIEJA,CP,3.663073998,-76.47108064
76,VALLE DEL CAUCA,76892,YUMBO,76892020,MIRAVALLE DAPA,CP,3.559651741,-76.55394383
76,VALLE DEL CAUCA,76892,YUMBO,76892021,PILAS DE DAPA,CP,3.53096591,-76.52921922
76,VALLE DEL CAUCA,76895,ZARZAL,76895000,ZARZAL,CM,4.392658481,-76.07079469
76,VALLE DEL CAUCA,76895,ZARZAL,76895002,LA PAILA,CP,4.319016671,-76.07192228
76,VALLE DEL CAUCA,76895,ZARZAL,76895003,LIMONES,CP,4.387833982,-76.04697126
76,VALLE DEL CAUCA,76895,ZARZAL,76895004,QUEBRADANUEVA,CP,4.372327355,-75.9514224
76,VALLE DEL CAUCA,76895,ZARZAL,76895005,VALLEJUELO,CP,4.371528901,-75.99371045
76,VALLE DEL CAUCA,76895,ZARZAL,76895008,ESTACI�N CAICEDONIA,CP,4.410603282,-75.88122805
81,ARAUCA,81001,ARAUCA,81001000,ARAUCA,CM,7.077358544,-70.74635031
81,ARAUCA,81001,ARAUCA,81001001,CLARINETERO,CP,7.068138051,-70.63766758
81,ARAUCA,81001,ARAUCA,81001017,EL CARACOL,CP,6.938571693,-70.27153378
81,ARAUCA,81001,ARAUCA,81001020,MONSERRATE,CP,7.090128112,-70.72413794
81,ARAUCA,81001,ARAUCA,81001021,LAS NUBES,CP,6.946627294,-71.0376422
81,ARAUCA,81001,ARAUCA,81001022,MANHATAN,CP,7.077947425,-70.70369983
81,ARAUCA,81065,ARAUQUITA,81065000,ARAUQUITA,CM,7.026988473,-71.42674698
81,ARAUCA,81065,ARAUQUITA,81065001,CARRETERO,CP,7.018588288,-71.35672926
81,ARAUCA,81065,ARAUQUITA,81065002,EL TRONCAL,CP,7.021781365,-71.38508157
81,ARAUCA,81065,ARAUQUITA,81065004,SAN LORENZO,CP,7.016055787,-71.51687238
81,ARAUCA,81065,ARAUQUITA,81065005,LA PAZ,CP,6.84134566,-71.59795501
81,ARAUCA,81065,ARAUQUITA,81065007,LA REINERA (GAVIOTA),CP,6.951621518,-71.18682461
81,ARAUCA,81065,ARAUQUITA,81065008,LA ESMERALDA (JUJUA),CP,6.961532629,-71.62315481
81,ARAUCA,81065,ARAUQUITA,81065009,AGUACHICA,CP,6.884643338,-71.52125046
81,ARAUCA,81065,ARAUQUITA,81065010,EL CAUCHO,CP,7.025238039,-71.15749014
81,ARAUCA,81065,ARAUQUITA,81065016,LOS CHORROS,CP,6.885186296,-71.57239248
81,ARAUCA,81065,ARAUQUITA,81065017,PANAM� DE ARAUCA,CP,6.82293869,-71.22582054
81,ARAUCA,81065,ARAUQUITA,81065019,BRISAS DEL CARANAL,CP,6.821450228,-71.32097832
81,ARAUCA,81065,ARAUQUITA,81065020,EL OASIS,CP,6.858272551,-71.48509135
81,ARAUCA,81065,ARAUQUITA,81065021,EL TRIUNFO,CP,6.924335459,-71.58881259
81,ARAUCA,81065,ARAUQUITA,81065022,LA PESQUERA,CP,6.943347081,-71.21638381
81,ARAUCA,81065,ARAUQUITA,81065023,EL CAMPAMENTO,CP,7.006238216,-71.53826249
81,ARAUCA,81065,ARAUQUITA,81065025,ARENOSA,CP,6.657993217,-71.29001372
81,ARAUCA,81065,ARAUQUITA,81065026,BOCAS DEL ELE,CP,6.703488429,-71.04775535
81,ARAUCA,81065,ARAUQUITA,81065027,CA�O HONDO,CP,6.798478944,-71.5256957
81,ARAUCA,81065,ARAUQUITA,81065028,EL CAMPING,CP,6.747244896,-71.44526909
81,ARAUCA,81065,ARAUQUITA,81065029,FILIPINAS,CP,6.667679514,-71.20854729
81,ARAUCA,81065,ARAUQUITA,81065030,JARDINES,CP,6.8190329,-71.48057445
81,ARAUCA,81065,ARAUQUITA,81065031,LOS COLONOS,CP,6.82780672,-71.28952968
81,ARAUCA,81065,ARAUQUITA,81065032,MATECA�A,CP,6.6859043,-71.46248623
81,ARAUCA,81065,ARAUQUITA,81065033,PUEBLO NUEVO,CP,6.687210782,-71.34348337
81,ARAUCA,81065,ARAUQUITA,81065034,SITIO NUEVO,CP,6.740076109,-71.50121529
81,ARAUCA,81220,CRAVO NORTE,81220000,CRAVO NORTE,CM,6.303912752,-70.20428555
81,ARAUCA,81300,FORTUL,81300000,FORTUL,CM,6.797075753,-71.7685578
81,ARAUCA,81300,FORTUL,81300002,CARANAL,CP,6.71400217,-71.69281577
81,ARAUCA,81300,FORTUL,81300003,LA VEINTE,CP,6.705171763,-71.60252135
81,ARAUCA,81300,FORTUL,81300006,EL MORDISCO,CP,6.675350849,-71.68658429
81,ARAUCA,81300,FORTUL,81300007,PALMARITO,CP,6.744935176,-71.7131086
81,ARAUCA,81300,FORTUL,81300011,TOLUA,CP,6.686199962,-71.49958262
81,ARAUCA,81591,PUERTO ROND�N,81591000,PUERTO ROND�N,CM,6.283851501,-71.09774286
81,ARAUCA,81591,PUERTO ROND�N,81591006,SAN IGNACIO,CP,6.295914417,-71.2264197
81,ARAUCA,81736,SARAVENA,81736000,SARAVENA,CM,6.95385957,-71.87233343
81,ARAUCA,81736,SARAVENA,81736002,LA YE DEL CHARO,CP,7.030908933,-71.80531506
81,ARAUCA,81736,SARAVENA,81736006,PUERTO LLERAS,CP,7.032627821,-71.69737097
81,ARAUCA,81736,SARAVENA,81736007,AGUA SANTA,CP,6.947846583,-71.69485894
81,ARAUCA,81736,SARAVENA,81736008,PUERTO NARI�O,CP,7.010793984,-71.78369607
81,ARAUCA,81736,SARAVENA,81736009,BARRANCONES,CP,6.85121621,-71.79370138
81,ARAUCA,81736,SARAVENA,81736010,BARRIO LOCO,CP,6.980090178,-71.81545157
81,ARAUCA,81736,SARAVENA,81736011,CA�O SECO,CP,7.059249956,-71.7658984
81,ARAUCA,81736,SARAVENA,81736012,LA PAJUILA,CP,6.89760216,-71.71186156
81,ARAUCA,81736,SARAVENA,81736013,LA YE DEL GARROTAZO,CP,6.991536343,-71.73204189
81,ARAUCA,81736,SARAVENA,81736014,PUERTO CONTRERAS,CP,7.051273112,-71.82394587
81,ARAUCA,81736,SARAVENA,81736017,REMOLINO,CP,7.060612345,-71.79312908
81,ARAUCA,81794,TAME,81794000,TAME,CM,6.449379486,-71.75861086
81,ARAUCA,81794,TAME,81794001,BETOYES,CP,6.491362928,-71.55897219
81,ARAUCA,81794,TAME,81794004,COROCITO,CP,6.56552932,-71.70096
81,ARAUCA,81794,TAME,81794006,PUERTO GAIT�N,CP,6.241454566,-71.45266224
81,ARAUCA,81794,TAME,81794009,PUERTO SAN SALVADOR,CP,6.229076993,-71.61486681
81,ARAUCA,81794,TAME,81794014,LA HOLANDA,CP,6.446032465,-71.46391478
81,ARAUCA,81794,TAME,81794015,PUENTE TABLA,CP,6.636832296,-71.54510328
81,ARAUCA,81794,TAME,81794019,BOTAL�N,CP,6.635403857,-71.57784287
81,ARAUCA,81794,TAME,81794020,PUERTO MIRANDA,CP,6.641758963,-71.65877873
81,ARAUCA,81794,TAME,81794021,ALTO CAUCA,CP,6.650166796,-71.47039706
81,ARAUCA,81794,TAME,81794022,FLOR AMARILLO,CP,6.525475264,-71.50155449
81,ARAUCA,81794,TAME,81794024,LAS MALVINAS,CP,6.648551478,-71.81150129
81,ARAUCA,81794,TAME,81794026,PUEBLO SECO,CP,6.641129393,-71.42750671
81,ARAUCA,81794,TAME,81794027,SANTO DOMINGO,CP,6.539898138,-71.34575404
81,ARAUCA,81794,TAME,81794028,PUEBLO SUCIO,CP,6.618099408,-71.51898078
85,CASANARE,85001,YOPAL,85001000,YOPAL,CM,5.327029844,-72.39681863
85,CASANARE,85001,YOPAL,85001001,EL MORRO,CP,5.453722362,-72.45582873
85,CASANARE,85001,YOPAL,85001002,LA CHAPARRERA,CP,5.493690122,-72.22636094
85,CASANARE,85001,YOPAL,85001003,TILODIR�N,CP,5.133235419,-72.19766944
85,CASANARE,85001,YOPAL,85001005,EL CHARTE,CP,5.261347225,-72.48220154
85,CASANARE,85001,YOPAL,85001006,SANTAF� DE MORICHAL,CP,5.226219117,-72.38823462
85,CASANARE,85001,YOPAL,85001007,QUEBRADA SECA,CP,5.062992927,-71.98391173
85,CASANARE,85001,YOPAL,85001010,LA GUAFILLA,CP,5.304698805,-72.44537809
85,CASANARE,85001,YOPAL,85001011,LA LLANERITA,CP,5.037143713,-72.27922287
85,CASANARE,85001,YOPAL,85001012,LA NIATA,CP,5.411798837,-72.30702714
85,CASANARE,85001,YOPAL,85001013,PUNTO NUEVO,CP,5.205003268,-72.05627539
85,CASANARE,85010,AGUAZUL,85010000,AGUAZUL,CM,5.172834093,-72.54704753
85,CASANARE,85010,AGUAZUL,85010001,CUPIAGUA,CP,5.23680818,-72.64109342
85,CASANARE,85010,AGUAZUL,85010002,MONTERRALO,CP,5.226498805,-72.67387024
85,CASANARE,85010,AGUAZUL,85010003,SAN BENITO,CP,5.256674304,-72.69728386
85,CASANARE,85010,AGUAZUL,85010005,SAN JOS�,CP,5.100675341,-72.45852372
85,CASANARE,85010,AGUAZUL,85010006,UNETE,CP,5.205605543,-72.60055958
85,CASANARE,85010,AGUAZUL,85010010,PUENTE CUSIANA,CP,5.012131156,-72.68459873
85,CASANARE,85010,AGUAZUL,85010014,LLANO LINDO,CP,4.925944361,-72.4816909
85,CASANARE,85010,AGUAZUL,85010015,PLAN BRISAS,CP,5.305047854,-72.56649369
85,CASANARE,85015,CH�MEZA,85015000,CH�MEZA,CM,5.214526574,-72.87015987
85,CASANARE,85125,HATO COROZAL,85125000,HATO COROZAL,CM,6.154107154,-71.76442431
85,CASANARE,85125,HATO COROZAL,85125002,CHIRE,CP,6.031891719,-71.81053138
